fullname,Followers,retweets,tweets,timestamp,tweet_id,url,username
Imran Khan ,18052971,5335,"The continuing silence of Modi govt on the call at an extremist Hindutva summit in Dec for genocide of minorities in India, especially the 200 mn Muslim community, begs the question whether the BJP govt supports this call. It is high time international community took note &amp; acted",Mon Jan 10 06:39:48 +0000 2022,1.48043E+18,https://twitter.com/Imran Khan /status/1480429148677947392,@ImranKhanPTI
Imran Khan ,18052971,3964,Shocked &amp; upset at tragic deaths of tourists on road to Murree.  Unprecedented snowfall &amp; rush of ppl proceeding without checking weather conditions caught district admin unprepared. Have ordered inquiry &amp; putting in place strong regulation to ensure prevention of such tragedies.,Sat Jan 08 09:49:44 +0000 2022,1.47975E+18,https://twitter.com/Imran Khan /status/1479752168768999429,@ImranKhanPTI
Imran Khan ,18052971,2135,"Profits of listed businesses grew 59% year on year for the first 9 months, despite Covid challenges. This shows our economy is witnessing strong growth &amp; creating jobs. I am hopeful that businesses &amp; employers will share these gains with their workforces. thenews.com.pk/print/923145-râ€¦",Sat Jan 08 03:59:23 +0000 2022,1.47966E+18,https://twitter.com/Imran Khan /status/1479664000556142592,@ImranKhanPTI
Imran Khan ,18052971,3080,Congratulations to Min of Communication &amp; NHA for saving public money through transparency &amp; digitisation:4 lane highway - 138% reduced cost from PMLN govt; 125% increase in revenues &amp; Rs.5.18 bn worth land freed from encroachments. All this despite global price hikes &amp; inflation pic.twitter.com/50kqlFDgAQ,Thu Jan 06 05:35:53 +0000 2022,1.47896E+18,https://twitter.com/Imran Khan /status/1478963510893678593,@ImranKhanPTI
Imran Khan ,18052971,2218,I look forward to seeing similar ECP scrutiny on funding of 2 other major pol parties - PPP &amp; PMLN. This will allow nation to see difference between proper pol fundraising &amp; extortion of money from crony capitalists &amp; vested interests in exchange for favours at nation's expense.,Wed Jan 05 07:33:34 +0000 2022,1.47863E+18,https://twitter.com/Imran Khan /status/1478630740116054016,@ImranKhanPTI
Imran Khan ,18052971,3571,I welcome ECP's scrutiny of PTI's funding through donations from Overseas Pakistanis. The more our accounts are scrutinised the more factual clarity will emerge for nation to see how PTI is the only political party with proper donor base premised on proper political fundraising.,Wed Jan 05 07:33:34 +0000 2022,1.47863E+18,https://twitter.com/Imran Khan /status/1478630737331077120,@ImranKhanPTI
Imran Khan ,18052971,2316,"The int community, esp the UN, must take action on India's war crimes &amp; crimes against humanity in IIOJK as Kashmiris continue to reject &amp; resist Indian Occupation &amp; oppression. Pakistan remains steadfast in its commitment to the just Kashmiri struggle for self determination.",Wed Jan 05 03:12:37 +0000 2022,1.47857E+18,https://twitter.com/Imran Khan /status/1478565067524395011,@ImranKhanPTI
Imran Khan ,18052971,3929,"The UNSC commitment of a UN-supervised plebiscite in Kashmir remains unfulfilled as the Hindutva Modi govt brazenly violates UNSC resolutions, int humanitarian laws &amp; int conventions incl 4th Geneva Convention; &amp; commits war crimes by seeking to alter status &amp; demography of IIOJK",Wed Jan 05 03:12:36 +0000 2022,1.47857E+18,https://twitter.com/Imran Khan /status/1478565065028775938,@ImranKhanPTI
Imran Khan ,18052971,1479,"I want to thank the tireless &amp; coordinated work done by the NCOC, federal &amp; provincial administrations &amp; health teams to ensure success of our govt's vaccination prog.",Fri Dec 31 12:26:12 +0000 2021,1.47689E+18,https://twitter.com/Imran Khan /status/1476892442699964417,@ImranKhanPTI
Imran Khan ,18052971,3199,We have completed our target of fully vaccinating 7 crore of our people by end of 2021.  To achieve this our federal govt alone procured vaccines worth almost Rs 250 bn. &amp; provided free vaccines to citizens in all the provinces.,Fri Dec 31 12:26:11 +0000 2021,1.47689E+18,https://twitter.com/Imran Khan /status/1476892439642259458,@ImranKhanPTI
Imran Khan ,18052971,3962,"In line with my govt's vision for uplift of smaller provinces, I have decided our fed govt will bear all the financial burden for Reko Diq &amp; it's development on behalf of Govt of Balochistan. This will help usher in an era of prosperity for the people &amp; province of Balochistan.",Wed Dec 29 18:04:42 +0000 2021,1.47625E+18,https://twitter.com/Imran Khan /status/1476252852968472581,@ImranKhanPTI
Imran Khan ,18052971,2773,"My deepest condolences on the passing of Archbishop Desmond Tutu, Nobel Laureate, close confidant of Nelson Mandela, an icon of anti-apartheid struggle &amp; champion of human rights. His critical role in liberation &amp; national reconciliation are an inspiration for future generations.",Sun Dec 26 15:11:51 +0000 2021,1.47512E+18,https://twitter.com/Imran Khan /status/1475122190098051076,@ImranKhanPTI
Imran Khan ,18052971,5934,Have been sent more videos of snow leopards taken this year. MashaAllah the numbers are increasing due to my government's strict policy of protecting them in their natural habitat. pic.twitter.com/0OLSxgQACI,Sat Dec 25 18:50:21 +0000 2021,1.47481E+18,https://twitter.com/Imran Khan /status/1474814791688462339,@ImranKhanPTI
Imran Khan ,18052971,5509,"Rare footage of the shy snow leopard in Khaplu, GB pic.twitter.com/M8OZEwKs1C",Sat Dec 25 11:26:27 +0000 2021,1.4747E+18,https://twitter.com/Imran Khan /status/1474703077961711621,@ImranKhanPTI
Imran Khan ,18052971,2717,Wishing all our Christian citizens a very Happy Christmas.,Sat Dec 25 02:57:19 +0000 2021,1.47457E+18,https://twitter.com/Imran Khan /status/1474574951202144259,@ImranKhanPTI
Imran Khan ,18052971,10864,"I welcome President Putin's statement which reaffirms my message that insulting our Holy Prophet PBUH is not "" freedom of expression"". We Muslims, esp Muslim leaders, must spread this message to leaders of the non-Muslim world to counter Islamophobia. trtworld.com/asia/putin-insâ€¦",Fri Dec 24 15:01:00 +0000 2021,1.47439E+18,https://twitter.com/Imran Khan /status/1474394684826947585,@ImranKhanPTI
Imran Khan ,18052971,3902,Under our vision of promoting #EcoTourism the historic #Monroe hiking trail has been restored in #KP under our #10BillionTreeTsunami - traversing 50 km of pristine natural forest with two overnight #glamp sites. pic.twitter.com/LCC4Jrshjz,Fri Dec 24 11:52:16 +0000 2021,1.47435E+18,https://twitter.com/Imran Khan /status/1474347187865853976,@ImranKhanPTI
Imran Khan ,18052971,3238,"Amidst the noise over KP LG elec, no one realises these elections are start of modern, devolved LG system as exists in successful democracies. Directly elected Tehsil nazims will improve governance &amp; create future ldrs. Ist time in our 74-yr history we have an empowered LG system",Wed Dec 22 07:37:05 +0000 2021,1.47356E+18,https://twitter.com/Imran Khan /status/1473558192990957573,@ImranKhanPTI
Imran Khan ,18052971,4538,PTI made mistakes in 1st phase of KP LG elections &amp; paid the price. Wrong candidate selection was a major cause. From now on I will personally be overseeing PTI's LG election strategy in 2nd phase of KP LG elections &amp; LG elections across Pak. InshaAllah PTI will come out stronger,Tue Dec 21 04:57:08 +0000 2021,1.47316E+18,https://twitter.com/Imran Khan /status/1473155553450881025,@ImranKhanPTI
Imran Khan ,18052971,1389,I look forward to speaking at the Conference. #OICInPakistan #OIC4Afg,Sat Dec 18 15:00:55 +0000 2021,1.47222E+18,https://twitter.com/Imran Khan /status/1472220338532589570,@ImranKhanPTI
Imran Khan ,18052971,3515,"I welcome delegations from OIC mbr states, observers, friends, partners &amp; int orgs to Pakistan. The extraordinary session of OIC CFMs is an expression of solidarity with the Afghan ppl &amp; to focus our collective energies on addressing the dire humanitarian situation in Afghanistan",Sat Dec 18 15:00:55 +0000 2021,1.47222E+18,https://twitter.com/Imran Khan /status/1472220335512559627,@ImranKhanPTI
Imran Khan ,18052971,2957,"My heartfelt prayers &amp; condolences go to all the families of victims of the twin blasts at Sher Shah Paracha Chowk, Karachi. I am especially saddened to hear of the loss of our MNA Alamgir Khanâ€™s father who also perished in the blast. May Allah give him strength to bear this loss",Sat Dec 18 14:34:36 +0000 2021,1.47221E+18,https://twitter.com/Imran Khan /status/1472213715743293442,@ImranKhanPTI
Imran Khan ,18052971,4549,"Inaugurated Skardu international airport. InshaAllah, this will take mountain tourism to a level where it will bring in foreign exchange for the country &amp; raise the local community's standard of living. I want to thank the people of Skardu for their generous welcome. pic.twitter.com/wWZG9ziN8C",Thu Dec 16 12:09:57 +0000 2021,1.47145E+18,https://twitter.com/Imran Khan /status/1471452537815384066,@ImranKhanPTI
Imran Khan ,18052971,4609,"Dec 16, 2014, terrorists attacked &amp; martyred over 140 ppl incl 132 children in APS,Peshawar. Pak has successfully defeated terrorism.I reiterate we will never let down the survivors &amp; parents of our martyred children.There is zero tolerance for violence &amp; those using it as a tool",Thu Dec 16 06:29:46 +0000 2021,1.47137E+18,https://twitter.com/Imran Khan /status/1471366928006455298,@ImranKhanPTI
Imran Khan ,18052971,3716,I have taken notice of the very legitimate demands of the hardworking fishermen of Gwadar. Will be taking strong action against illegal fishing by trawlers &amp; will also speak to CM Balochistan.,Sun Dec 12 06:09:19 +0000 2021,1.46991E+18,https://twitter.com/Imran Khan /status/1469912226521878529,@ImranKhanPTI
Imran Khan ,18052971,3443,"People of Mianwali have never let me down. They came in huge numbers today when I announced my govt's social protection programme, esp for the poor &amp; vulnerable in our society, during this challenging period of global inflation fuelled by supply shortages due to Covid 19. pic.twitter.com/GRs0VQ8rpF",Sat Dec 11 16:59:16 +0000 2021,1.46971E+18,https://twitter.com/Imran Khan /status/1469713403757408260,@ImranKhanPTI
Imran Khan ,18052971,1783,Heartiest Congratulations to President Adama Barrow @BarrowPresident on impressive victory in Presidential elections. People of brotherly Gambia have again reposed their trust in his able leadership. I look forward to continuing the productive engagement between ðŸ‡µðŸ‡° &amp; ðŸ‡¬ðŸ‡².,Thu Dec 09 10:22:40 +0000 2021,1.46889E+18,https://twitter.com/Imran Khan /status/1468888823614554115,@ImranKhanPTI
Imran Khan ,18052971,1805,"Saddened to learn of the passing of Dr Abol Hassan, one of PTI's early mbrs who made valuable contributions towards our Party organisation. My condolences and prayers go to his family.",Wed Dec 08 11:18:02 +0000 2021,1.46854E+18,https://twitter.com/Imran Khan /status/1468540366525800456,@ImranKhanPTI
Imran Khan ,18052971,1616,Warm felicitations to @OlafScholz on assuming the Office of the Chancellor. I look forward to working with Chancellor Scholz on further deepening and strengthening the long-standing multifaceted partnership between Pakistan &amp; Germany.,Wed Dec 08 11:01:56 +0000 2021,1.46854E+18,https://twitter.com/Imran Khan /status/1468536316971433988,@ImranKhanPTI
Imran Khan ,18052971,1241,We are reforming our sports structure and making more sports grounds so we can make Pakistan a great sporting nation.,Wed Dec 08 04:33:12 +0000 2021,1.46844E+18,https://twitter.com/Imran Khan /status/1468438487296839680,@ImranKhanPTI
Imran Khan ,18052971,2856,Massive youth attendance at Kamyab Jawan talent hunt programmme in Islamabad on Monday. pic.twitter.com/TfLu4VcxpC,Wed Dec 08 04:31:08 +0000 2021,1.46844E+18,https://twitter.com/Imran Khan /status/1468437968771768325,@ImranKhanPTI
Imran Khan ,18052971,7065,On behalf of the nation I want to salute moral courage &amp; bravery of Malik Adnan who tried his utmost to shelter &amp; save Priyantha Diyawadana from the vigilante mob in Sialkot incl endangering his own life by physically trying to shield  victim. We will award him Tamgha i Shujaat,Sun Dec 05 13:20:59 +0000 2021,1.46748E+18,https://twitter.com/Imran Khan /status/1467484145530011648,@ImranKhanPTI
Imran Khan ,18052971,5114,Spoke to Sri Lankan President Gotabaya Rajapaksa today in UAE to convey our nation's anger &amp; shame to people of Sri Lanka at vigilante killing of Priyantha Diyawadana in Sialkot. I informed him 100+ ppl arrested &amp; assured him they would be prosecuted with full severity of the law,Sat Dec 04 12:47:12 +0000 2021,1.46711E+18,https://twitter.com/Imran Khan /status/1467113256863027201,@ImranKhanPTI
Imran Khan ,18052971,7501,The horrific vigilante attack on factory in Sialkot &amp; the burning alive of Sri Lankan manager is a day of shame for Pakistan. I am overseeing the investigations &amp; let there be no mistake all those responsible will be punished with full severity of the law. Arrests are in progress,Fri Dec 03 14:05:29 +0000 2021,1.46677E+18,https://twitter.com/Imran Khan /status/1466770570637422592,@ImranKhanPTI
Imran Khan ,18052971,3912,Those who donâ€™t learn from history are condemned to repeating the same mistakes. pic.twitter.com/x5cU9FhHgY,Thu Dec 02 05:00:30 +0000 2021,1.46627E+18,https://twitter.com/Imran Khan /status/1466271029978931200,@ImranKhanPTI
Imran Khan ,18052971,2570,Congratulations to the FBR team for achieving a 35% increase in revenues in November over last year and 37% increase in the five months over last year. pic.twitter.com/b9SfNy2OmH,Wed Dec 01 03:07:38 +0000 2021,1.46588E+18,https://twitter.com/Imran Khan /status/1465880239712706568,@ImranKhanPTI
Imran Khan ,18052971,1699,With this accurate digital record we will now take action against these land mafias &amp; their facilitators.,Sun Nov 21 11:37:45 +0000 2021,1.46238E+18,https://twitter.com/Imran Khan /status/1462384736488210434,@ImranKhanPTI
Imran Khan ,18052971,1744,The most shocking facts to come out are: 1. The huge total value of all encroached state &amp; 3 major cities land - approx Rs 5595 bn; 2. The approx value of encroached forest land - Rs 1869 bn. This has aggravated Pak's existing lack of sufficient forest cover.,Sun Nov 21 11:37:44 +0000 2021,1.46238E+18,https://twitter.com/Imran Khan /status/1462384733409579010,@ImranKhanPTI
Imran Khan ,18052971,3088,"Like protests over EVMs, when we began cadastral mapping of Pak to digitalise land records there was massive resistance. Results of Phase 1 survey of state lands shows why the resistance: phenomenal state land encroachment incl of forest land thru land mafia-pol elite connivance. pic.twitter.com/wfIF99CFJV",Sun Nov 21 11:37:43 +0000 2021,1.46238E+18,https://twitter.com/Imran Khan /status/1462384726988124161,@ImranKhanPTI
Imran Khan ,18052971,2934,"Wishing 552nd Guru Nanak Dev Ji Jayanti to all Sikhs around the world. On this auspicious occasion, we welcome thousands of Sikhs to visit their religious sites in Pakistan. I reiterate my govtâ€™s commitment to continue facilitating them to perform their religious rituals.",Fri Nov 19 03:15:16 +0000 2021,1.46153E+18,https://twitter.com/Imran Khan /status/1461533506454974467,@ImranKhanPTI
Imran Khan ,18052971,4044,"On behalf of PTI &amp; the nation I esp want to appreciate &amp; thank the jazba of our MNAs Mohammed Kheyal Zaman, Ehsanullah Tiwana &amp; Rahat Amanullah Bhatti, all of whom, despite being seriously ill, attended jt session &amp; of Sh Rasheed who attended despite the death of his brother.",Thu Nov 18 05:52:15 +0000 2021,1.46121E+18,https://twitter.com/Imran Khan /status/1461210625795760136,@ImranKhanPTI
Imran Khan ,18052971,16451,To Babar Azam &amp; the team: I know exactly how all of you are feeling right now bec I have faced similar disappointments on the cricket field. But you shd all be proud of the quality of cricket you played &amp; the humility you showed in your wins. Congratulations Team Australia.,Thu Nov 11 18:14:41 +0000 2021,1.45886E+18,https://twitter.com/Imran Khan /status/1458860750643019783,@ImranKhanPTI
Imran Khan ,18052971,1571,to provide immediate relief to Afghan ppl. We will also provide free Covid 19 vaccines to all Afghans travelling across the border into Pak. Again I urge the int community to fulfill its collective responsibility to avert a grave humanitarian crisis confronting ppl of Afghanistan,Thu Nov 11 10:32:27 +0000 2021,1.45874E+18,https://twitter.com/Imran Khan /status/1458744421990768640,@ImranKhanPTI
Imran Khan ,18052971,3262,"Pakistan has always stood with the Afghan ppl in their hour of need. We have assured Afghan acting FM Amir Khan Muttaqi &amp; his delegation we will provide all possible humanitarian aid to Afghanistan. We are sending essential food items, emergency medical supplies &amp; winter shelters",Thu Nov 11 10:32:25 +0000 2021,1.45874E+18,https://twitter.com/Imran Khan /status/1458744417037213701,@ImranKhanPTI
Imran Khan ,18052971,1610,"Our commitment comes at a time when we are witnessing a descent into systematic persecution of Kashmiris, Indian Muslims &amp; other minorities by the ideological Hindutva BJP govt of India. This Indian govt's mindset is the greatest hurdle towards peace in our region today.",Tue Nov 09 11:16:26 +0000 2021,1.45803E+18,https://twitter.com/Imran Khan /status/1458030719033303040,@ImranKhanPTI
Imran Khan ,18052971,2906,Today is the second anniversary of the Kartarpur Corridor - a corridor of interfaith harmony that allows Indiaâ€™s Sikh community special access to one of their holiest sites. Kartarpur Corridor reflects my governmentâ€™s commitment to minority rights and interfaith harmony.,Tue Nov 09 11:16:26 +0000 2021,1.45803E+18,https://twitter.com/Imran Khan /status/1458030715770216449,@ImranKhanPTI
Imran Khan ,18052971,3477,I have been warning of this humanitarian crisis in Afghanistan. Now WFP chief issues alert. Pak will continue to provide all possible relief but int community must act now. It has moral obligation to avert this humanitarian disaster confronting Afghan ppl.bbc.com/news/world-asiâ€¦,Tue Nov 09 07:16:25 +0000 2021,1.45797E+18,https://twitter.com/Imran Khan /status/1457970313422061568,@ImranKhanPTI
Imran Khan ,18052971,4810,Our beloved Prophet PBUH first raised the moral standards of the state of Madina through his own supreme example (Sadiq and Ameen) before they became one of the greatest civilisations. pic.twitter.com/kZcxthhFgw,Mon Nov 08 03:51:09 +0000 2021,1.45756E+18,https://twitter.com/Imran Khan /status/1457556270144176133,@ImranKhanPTI
Imran Khan ,18052971,2540,"While an unprecedented rise in commodity prices internationally has adversely affected most countries in the world as a result of Covid lockdowns, Pakistan mashaAllah has fared relatively much better.youtu.be/l3lDsvzZT48",Sun Nov 07 06:28:52 +0000 2021,1.45723E+18,https://twitter.com/Imran Khan /status/1457233572998356997,@ImranKhanPTI
Imran Khan ,18052971,3181,Wishing all our Hindu community a happy Diwali.,Thu Nov 04 06:38:15 +0000 2021,1.45615E+18,https://twitter.com/Imran Khan /status/1456148770794713089,@ImranKhanPTI
Imran Khan ,18052971,2737,"I want to congratulate FBR for achieving tax collection of Rs 1,840bn for July/Oct, which is 37% higher than last year. Tax in October has surpassed its monthly target set. It is all due to a robust economic performance.Contrary to propaganda, Income Tax also grew by 32% YoY",Sat Oct 30 11:59:32 +0000 2021,1.45442E+18,https://twitter.com/Imran Khan /status/1454417686193061896,@ImranKhanPTI
Imran Khan ,18052971,12318,Congratulations Team Pakistan. Impressive cricket by Team Afghanistan. Never have I seen a cricketing nation rise as rapidly as Afghanistan in international cricket &amp; become so competitive. With this competitive spirit &amp; talent the future of cricket is bright in Afghanistan.,Fri Oct 29 17:53:09 +0000 2021,1.45414E+18,https://twitter.com/Imran Khan /status/1454144287885733890,@ImranKhanPTI
Imran Khan ,18052971,3073,"Warm felicitations to brotherly govt &amp; ppl of Turkey on 98th Republic Day. Bonds b/w our two ppls were forged centuries ago. Firmly anchored in common faith, shared history &amp; culture, we continue to transform our long-standing ties into strategic partnership  Long liveðŸ‡µðŸ‡°ðŸ‡¹ðŸ‡· Dosti",Fri Oct 29 14:19:45 +0000 2021,1.45409E+18,https://twitter.com/Imran Khan /status/1454090585682456589,@ImranKhanPTI
Imran Khan ,18052971,2740,"Acc to World Bank estimates based on int poverty line of $1.90 PPP 2011 per day, poverty incidence has fallen to 4.8% in FY21 from 5.3% in FY20; &amp; is expected to continue downwards to 4.0% by FY23. This is result of our policies of productivity-led growth to create employment.",Fri Oct 29 12:57:30 +0000 2021,1.45407E+18,https://twitter.com/Imran Khan /status/1454069883516375045,@ImranKhanPTI
Imran Khan ,18052971,2125,Pakistan will always remain steadfast in its support for the Kashmiris' just cause until the grave injustice done to the people of IIOJK ends and Kashmiris are able to exercise their right of self-determination guaranteed by UNSC resolutions.,Wed Oct 27 12:30:26 +0000 2021,1.45334E+18,https://twitter.com/Imran Khan /status/1453338296319422472,@ImranKhanPTI
Imran Khan ,18052971,2297,"The fascist BJP regime has crossed all limits of brutality in IIOJK, regularly committing crimes against humanity, war crimes, and genocidal acts against the brave and steadfast Kashmiris. Despite brutal suppression, Kashmirâ€™s freedom movement has continued to grow.",Wed Oct 27 12:30:25 +0000 2021,1.45334E+18,https://twitter.com/Imran Khan /status/1453338292775231494,@ImranKhanPTI
Imran Khan ,18052971,4872,"Today, Pakistanis &amp; Kashmiris across the world commemorate Kashmir Black Day, when Indian troops landed in Srinagar to occupy &amp; subjugate  Kashmiri people. Since that black day in 1947, the illegal Indian occupation has failed to undermine the Kashmiris struggle for freedom.",Wed Oct 27 12:30:24 +0000 2021,1.45334E+18,https://twitter.com/Imran Khan /status/1453338289340039169,@ImranKhanPTI
Imran Khan ,18052971,5377,I want to thank HRH Prince Mohammad bin Salman for supporting Pak with $3 bn as deposit in Pak's central bank &amp; financing refined petroleum product with $1.2 bn. KSA has always been there for Pak in our difficult times incl now when world confronts rising commodity prices.,Wed Oct 27 05:03:18 +0000 2021,1.45323E+18,https://twitter.com/Imran Khan /status/1453225771884060676,@ImranKhanPTI
Imran Khan ,18052971,10405,Congratulations Team Pakistan. Bowling again was outstanding. A good team will analyse itâ€™s mistakes when it loses. A great team does a thorough analysis of its game even when it wins.,Tue Oct 26 18:39:17 +0000 2021,1.45307E+18,https://twitter.com/Imran Khan /status/1453068735791648774,@ImranKhanPTI
Imran Khan ,18052971,4989,"Congratulations to the Afghanistan cricket team on their convincing win against Scotland. Despite all the trials &amp; tribulations their country is going through, the Afghan team showed great strength &amp; determination to play &amp; win.",Mon Oct 25 17:57:12 +0000 2021,1.4527E+18,https://twitter.com/Imran Khan /status/1452695755442073602,@ImranKhanPTI
Imran Khan ,18052971,2768,Heartiest congratulations to my friend President Shavkat Mirziyoyev @president_uz on impressive victory in Presidential elections. People of brotherly Uzbekistan have again reposed their trust in his able ldrshp. I look forward to continued productive engagement between ðŸ‡µðŸ‡° &amp; ðŸ‡ºðŸ‡¿.,Mon Oct 25 13:35:40 +0000 2021,1.45263E+18,https://twitter.com/Imran Khan /status/1452629936762720260,@ImranKhanPTI
Imran Khan ,18052971,22990,"Congratulations to the Pakistan Team &amp; esp to Babar Azam who led from the front, as well as to the brilliant performances of Rizwan &amp; Shaheen Afridi. The nation is proud of you all. pic.twitter.com/ygoOVTu37l",Sun Oct 24 17:39:16 +0000 2021,1.45233E+18,https://twitter.com/Imran Khan /status/1452328854211768332,@ImranKhanPTI
Imran Khan ,18052971,5948,"I want to appreciate my team for their dedication &amp; the passion they showed in making this video in a short time, on the spread of Islam &amp; Muslims power and renaissance of learning &amp; the decline that followed. Our youth especially need to understand thispic.twitter.com/cHuPEKmpfH",Tue Oct 19 18:50:35 +0000 2021,1.45053E+18,https://twitter.com/Imran Khan /status/1450534863304421377,@ImranKhanPTI
Imran Khan ,18052971,3923,We will be celebrating the birthday of our Prophet PBUH  - Eid I Milad Un Nabi - in a befitting manner across the country. Tomorrow morning President Alvi will be hosting an event &amp; in the afternoon I will be celebrating the auspicious day at the Convention Centre. pic.twitter.com/AYX5DANC6D,Mon Oct 18 18:43:51 +0000 2021,1.45017E+18,https://twitter.com/Imran Khan /status/1450170779992313869,@ImranKhanPTI
Imran Khan ,18052971,4549,"One of the largest rock engravings of Buddha, almost 2000 years old, located in Jahan Abad, Swat. pic.twitter.com/FOfwojFkJC",Sun Oct 17 17:48:09 +0000 2021,1.44979E+18,https://twitter.com/Imran Khan /status/1449794372896268289,@ImranKhanPTI
Imran Khan ,18052971,4195,Getting prepared for the Rabi ul Awal celebrations. pic.twitter.com/QnDT2pqSOX,Fri Oct 15 18:17:46 +0000 2021,1.44908E+18,https://twitter.com/Imran Khan /status/1449077054067154952,@ImranKhanPTI
Imran Khan ,18052971,3955,Our government is dedicated to preservation of our trees and every tree is being saved --- including saving &amp; replanting trees that need to be removed from a particular location. pic.twitter.com/tS0uAvkZfK,Thu Oct 14 08:22:19 +0000 2021,1.44856E+18,https://twitter.com/Imran Khan /status/1448564814830358529,@ImranKhanPTI
Imran Khan ,18052971,6041,Almost 1500 years ago our Prophet PBUH emphasised that our actions on this earth must consider their impact on our future generations. So far sighted. Hazrat Ali AS emphasised the same. We Muslims should have been the leading environmentalists caring for our future generations. pic.twitter.com/C9rEMxi2db,Wed Oct 13 15:10:48 +0000 2021,1.44831E+18,https://twitter.com/Imran Khan /status/1448305225006190596,@ImranKhanPTI
Imran Khan ,18052971,3801,He will be buried in Faisal Mosque as per his wishes. My condolences &amp; prayers go to his family.,Sun Oct 10 06:04:57 +0000 2021,1.44708E+18,https://twitter.com/Imran Khan /status/1447080694035927042,@ImranKhanPTI
Imran Khan ,18052971,8623,Deeply saddened by the passing of Dr A Q Khan. He was loved by our nation bec of his critical contribution in making us a nuclear weapon state. This has provided us security against an aggressive much larger nuclear neighbour. For the people of Pakistan he was a national icon.,Sun Oct 10 06:04:56 +0000 2021,1.44708E+18,https://twitter.com/Imran Khan /status/1447080688797327360,@ImranKhanPTI
Imran Khan ,18052971,2162,"Saddened to learn of the passing of Sardar Sikandar Hayat Khan, former President of AJK as well as former PM of AJK. His contribution to the Kashmir cause &amp; service to the Kashmiri people were invaluable. My prayers &amp; condolences go to his family.",Sat Oct 09 18:19:36 +0000 2021,1.4469E+18,https://twitter.com/Imran Khan /status/1446903184509870085,@ImranKhanPTI
Imran Khan ,18052971,3699,Tomorrow afternoon I will inaugurate the start of our celebrations for the month of Rabi ul Awal with a very special announcement especially for our youth.,Sat Oct 09 13:30:08 +0000 2021,1.44683E+18,https://twitter.com/Imran Khan /status/1446830340136448006,@ImranKhanPTI
Imran Khan ,18052971,3438,"I have ordered immediate assistance on an emergency basis for the Harnai, Balochistan, earthquake victims &amp; for an immediate assessment of the damage for timely relief &amp; compensation. My condolences &amp; prayers go to the families who lost their loved ones.",Thu Oct 07 06:26:45 +0000 2021,1.446E+18,https://twitter.com/Imran Khan /status/1445999017062699011,@ImranKhanPTI
Imran Khan ,18052971,872,@WorldBank endorses Pakistan's climate vision with 2021 lending data showing Pak is #leadingtheworld on #ClimateAction -  massive 44% of its mainstream dev funding now climate compatible thru on ground initiatives like #10BillionTreeTsunami #CleanEnergy #ProtectedAreasInitiative pic.twitter.com/jf59ScCrAr,Wed Oct 06 15:58:53 +0000 2021,1.44578E+18,https://twitter.com/Imran Khan /status/1445780609402429445,@ImranKhanPTI
Imran Khan ,18052971,3720,"If unchecked, inequalities between rich &amp; poor states will increase as poverty rises in the latter. This in turn will lead to a flood of economic migration from the poor to the rich states, causing further economic &amp; social instability across the globe.",Sun Oct 03 17:03:13 +0000 2021,1.44471E+18,https://twitter.com/Imran Khan /status/1444709637052411908,@ImranKhanPTI
Imran Khan ,18052971,5028,My govt will investigate all our citizens mentioned in the Pandora Papers &amp; if any wrongdoing is established we will take appropriate action. I call on the international community to treat this grave injustice as similar to the climate change crisis.,Sun Oct 03 17:03:03 +0000 2021,1.44471E+18,https://twitter.com/Imran Khan /status/1444709593561579523,@ImranKhanPTI
Imran Khan ,18052971,2280,"Just like the East India Company plundered the wealth of India, ruling elites of developing world are doing the same. Unfortunately, the rich states are neither interested in preventing this large-scale plunder nor in repatriating this looted money.",Sun Oct 03 17:03:01 +0000 2021,1.44471E+18,https://twitter.com/Imran Khan /status/1444709588436193289,@ImranKhanPTI
Imran Khan ,18052971,2434,"My over-two decades struggle has been premised on the belief that countries are not poor but corruption causes poverty because money is diverted from being invested in our people. Also, this resource-theft causes devaluation, leading to thousands of poverty-related deaths.",Sun Oct 03 17:03:00 +0000 2021,1.44471E+18,https://twitter.com/Imran Khan /status/1444709580496379904,@ImranKhanPTI
Imran Khan ,18052971,8082,"We welcome the Pandora Papers exposing the ill-gotten wealth of elites, accumulated through tax evasion &amp; corruption &amp; laundered out to financial ""havens"". The UN SG's Panel FACTI calculated  a staggering $7 trillion in stolen assets parked in largely offshore tax havens.",Sun Oct 03 17:02:56 +0000 2021,1.44471E+18,https://twitter.com/Imran Khan /status/1444709567355670528,@ImranKhanPTI
Imran Khan ,18052971,5014,Saddened to learn of Umar Sharif's  passing. I had the good fortune of touring with him to raise funds for SKMT. He was one of our great entertainers and will be missed. My prayers &amp; condolences go to his family.,Sat Oct 02 11:57:57 +0000 2021,1.44427E+18,https://twitter.com/Imran Khan /status/1444270426327224322,@ImranKhanPTI
Imran Khan ,18052971,2821,On behalf of my govt &amp; the people of Pakistan our warmest greetings to the leadership &amp; people of China on their 72nd Chinese National Day. The historic Pak-China friendship runs deep and strong as we work together for peace and economic prosperity for our people and our region.,Fri Oct 01 18:25:19 +0000 2021,1.44401E+18,https://twitter.com/Imran Khan /status/1444005521011392516,@ImranKhanPTI
